Year,City,Sport,Discipline,NOC,Event,Gender,Medal,Country,Latitude,Longitude
2002,Salt Lake City,Skating,Figure skating,RUS,individual,M,Silver,Russia,40.7651,-111.8947
2002,Salt Lake City,Skating,Figure skating,RUS,individual,W,Silver,Russia,40.7651,-111.8947
2002,Salt Lake City,Skating,Figure skating,RUS,pairs,X,Gold,Russia,40.7651,-111.8947
2002,Salt Lake City,Skiing,Cross Country S,RUS,10km,W,Silver,Russia,40.7651,-111.8947
2002,Salt Lake City,Skiing,Cross Country S,RUS,15km mass start,W,Bronze,Russia,40.7651,-111.8947
2002,Salt Lake City,Skiing,Cross Country S,RUS,50km,M,Gold,Russia,40.7651,-111.8947
2002,Salt Lake City,Skiing,Cross Country S,RUS,sprint 1.5km,W,Gold,Russia,40.7651,-111.8947
2002,Salt Lake City,Skiing,Ski Jumping,SLO,K120 team (90m),M,Bronze,Slovenia,40.7651,-111.8947
2002,Salt Lake City,Bobsleigh,Bobsleigh,SUI,two-man,M,Bronze,Switzerland,40.7651,-111.8947
2002,Salt Lake City,Bobsleigh,Bobsleigh,SUI,two-man,M,Silver,Switzerland,40.7651,-111.8947
2002,Salt Lake City,Bobsleigh,Skeleton,SUI,individual,M,Bronze,Switzerland,40.7651,-111.8947
2002,Salt Lake City,Curling,Curling,SUI,curling,M,Bronze,Switzerland,40.7651,-111.8947
2002,Salt Lake City,Curling,Curling,SUI,curling,W,Silver,Switzerland,40.7651,-111.8947
2002,Salt Lake City,Skiing,Alpine Skiing,SUI,giant slalom,W,Bronze,Switzerland,40.7651,-111.8947
2002,Salt Lake City,Skiing,Cross Country S,SUI,4x5km relay,W,Bronze,Switzerland,40.7651,-111.8947
2002,Salt Lake City,Skiing,Ski Jumping,SUI,K120 individual (90m),M,Gold,Switzerland,40.7651,-111.8947
2002,Salt Lake City,Skiing,Ski Jumping,SUI,K90 individual (70m),M,Gold,Switzerland,40.7651,-111.8947
2002,Salt Lake City,Skiing,Snowboard,SUI,Giant parallel slalom,M,Gold,Switzerland,40.7651,-111.8947
2002,Salt Lake City,Skiing,Snowboard,SUI,Half-pipe,W,Bronze,Switzerland,40.7651,-111.8947
2002,Salt Lake City,Biathlon,Biathlon,SWE,15km,W,Bronze,Sweden,40.7651,-111.8947
2002,Salt Lake City,Biathlon,Biathlon,SWE,7.5km,W,Bronze,Sweden,40.7651,-111.8947
2002,Salt Lake City,Ice Hockey,Ice Hockey,SWE,ice hockey,W,Bronze,Sweden,40.7651,-111.8947
2002,Salt Lake City,Skiing,Alpine Skiing,SWE,giant slalom,W,Silver,Sweden,40.7651,-111.8947
2002,Salt Lake City,Skiing,Alpine Skiing,SWE,slalom,W,Bronze,Sweden,40.7651,-111.8947
2002,Salt Lake City,Skiing,Cross Country S,SWE,10km pursuit,M,Bronze,Sweden,40.7651,-111.8947
2002,Salt Lake City,Skiing,Snowboard,SWE,Giant parallel slalom,M,Silver,Sweden,40.7651,-111.8947
2002,Salt Lake City,Bobsleigh,Bobsleigh,USA,four-man,M,Bronze,United States,40.7651,-111.8947
2002,Salt Lake City,Bobsleigh,Bobsleigh,USA,four-man,M,Silver,United States,40.7651,-111.8947
2002,Salt Lake City,Bobsleigh,Bobsleigh,USA,two-man,W,Gold,United States,40.7651,-111.8947
2002,Salt Lake City,Bobsleigh,Skeleton,USA,individual,M,Gold,United States,40.7651,-111.8947
2002,Salt Lake City,Bobsleigh,Skeleton,USA,individual,W,Gold,United States,40.7651,-111.8947
2002,Salt Lake City,Bobsleigh,Skeleton,USA,individual,W,Silver,United States,40.7651,-111.8947
2002,Salt Lake City,Ice Hockey,Ice Hockey,USA,ice hockey,M,Silver,United States,40.7651,-111.8947
2002,Salt Lake City,Ice Hockey,Ice Hockey,USA,ice hockey,W,Silver,United States,40.7651,-111.8947
2002,Salt Lake City,Luge,Luge,USA,doubles,X,Bronze,United States,40.7651,-111.8947
2002,Salt Lake City,Luge,Luge,USA,doubles,X,Silver,United States,40.7651,-111.8947
2002,Salt Lake City,Skating,Figure skating,USA,individual,M,Bronze,United States,40.7651,-111.8947
2002,Salt Lake City,Skating,Figure skating,USA,individual,W,Bronze,United States,40.7651,-111.8947
2002,Salt Lake City,Skating,Figure skating,USA,individual,W,Gold,United States,40.7651,-111.8947
2002,Salt Lake City,Skating,Short Track S.,USA,1000m,M,Silver,United States,40.7651,-111.8947
2002,Salt Lake City,Skating,Short Track S.,USA,1500m,M,Gold,United States,40.7651,-111.8947
2002,Salt Lake City,Skating,Short Track S.,USA,500m,M,Bronze,United States,40.7651,-111.8947
2002,Salt Lake City,Skating,Speed skating,USA,1000m,M,Bronze,United States,40.7651,-111.8947
2002,Salt Lake City,Skating,Speed skating,USA,1000m,W,Bronze,United States,40.7651,-111.8947
2002,Salt Lake City,Skating,Speed skating,USA,1000m,W,Gold,United States,40.7651,-111.8947
2002,Salt Lake City,Skating,Speed skating,USA,1500m,M,Gold,United States,40.7651,-111.8947
2002,Salt Lake City,Skating,Speed skating,USA,1500m,W,Bronze,United States,40.7651,-111.8947
2002,Salt Lake City,Skating,Speed skating,USA,5000m,M,Silver,United States,40.7651,-111.8947
2002,Salt Lake City,Skating,Speed skating,USA,500m,M,Bronze,United States,40.7651,-111.8947
2002,Salt Lake City,Skating,Speed skating,USA,500m,M,Gold,United States,40.7651,-111.8947
2002,Salt Lake City,Skiing,Alpine Skiing,USA,alpine combined,M,Silver,United States,40.7651,-111.8947
2002,Salt Lake City,Skiing,Alpine Skiing,USA,giant slalom,M,Silver,United States,40.7651,-111.8947
2002,Salt Lake City,Skiing,Freestyle Ski.,USA,aerials,M,Silver,United States,40.7651,-111.8947
2002,Salt Lake City,Skiing,Freestyle Ski.,USA,moguls,M,Silver,United States,40.7651,-111.8947
2002,Salt Lake City,Skiing,Freestyle Ski.,USA,moguls,W,Silver,United States,40.7651,-111.8947
2002,Salt Lake City,Skiing,Snowboard,USA,Giant parallel slalom,M,Bronze,United States,40.7651,-111.8947
2002,Salt Lake City,Skiing,Snowboard,USA,Half-pipe,M,Bronze,United States,40.7651,-111.8947
2002,Salt Lake City,Skiing,Snowboard,USA,Half-pipe,M,Gold,United States,40.7651,-111.8947
2002,Salt Lake City,Skiing,Snowboard,USA,Half-pipe,M,Silver,United States,40.7651,-111.8947
2002,Salt Lake City,Skiing,Snowboard,USA,Half-pipe,W,Gold,United States,40.7651,-111.8947
2006,Turin,Skiing,Freestyle Ski.,AUS,aerials,W,Bronze,Australia,45.0656,7.687
2006,Turin,Skiing,Freestyle Ski.,AUS,moguls,M,Gold,Australia,45.0656,7.687
2006,Turin,Luge,Luge,AUT,doubles,X,Gold,Austria,45.0656,7.687
2006,Turin,Skiing,Alpine Skiing,AUT,Alpine combined,M,Bronze,Austria,45.0656,7.687
2006,Turin,Skiing,Alpine Skiing,AUT,Alpine combined,W,Silver,Austria,45.0656,7.687
2006,Turin,Skiing,Alpine Skiing,AUT,downhill,M,Silver,Austria,45.0656,7.687
2006,Turin,Skiing,Alpine Skiing,AUT,downhill,W,Gold,Austria,45.0656,7.687
2006,Turin,Skiing,Alpine Skiing,AUT,giant slalom,M,Bronze,Austria,45.0656,7.687
2006,Turin,Skiing,Alpine Skiing,AUT,giant slalom,M,Gold,Austria,45.0656,7.687
2006,Turin,Skiing,Alpine Skiing,AUT,slalom,M,Bronze,Austria,45.0656,7.687
2006,Turin,Skiing,Alpine Skiing,AUT,slalom,M,Gold,Austria,45.0656,7.687
2006,Turin,Skiing,Alpine Skiing,AUT,slalom,M,Silver,Austria,45.0656,7.687
2006,Turin,Skiing,Alpine Skiing,AUT,slalom,W,Bronze,Austria,45.0656,7.687
2006,Turin,Skiing,Alpine Skiing,AUT,slalom,W,Silver,Austria,45.0656,7.687
2006,Turin,Skiing,Alpine Skiing,AUT,super-G,M,Silver,Austria,45.0656,7.687
2006,Turin,Skiing,Alpine Skiing,AUT,super-G,W,Bronze,Austria,45.0656,7.687
2006,Turin,Skiing,Alpine Skiing,AUT,super-G,W,Gold,Austria,45.0656,7.687
2006,Turin,Skiing,Cross Country S,AUT,50km,M,Bronze,Austria,45.0656,7.687
2006,Turin,Skiing,Nordic Combined,AUT,Individual,M,Silver,Austria,45.0656,7.687
2006,Turin,Skiing,Nordic Combined,AUT,Individual sprint,M,Gold,Austria,45.0656,7.687
2006,Turin,Skiing,Nordic Combined,AUT,Team,M,Gold,Austria,45.0656,7.687
2006,Turin,Skiing,Ski Jumping,AUT,K120 individual (90m),M,Gold,Austria,45.0656,7.687
2006,Turin,Skiing,Ski Jumping,AUT,K120 individual (90m),M,Silver,Austria,45.0656,7.687
2006,Turin,Skiing,Ski Jumping,AUT,K120 team (90m),M,Gold,Austria,45.0656,7.687
2006,Turin,Skiing,Snowboard,AUT,Giant parallel slalom,M,Bronze,Austria,45.0656,7.687
2006,Turin,Skiing,Freestyle Ski.,BLR,aerials,M,Silver,Belarus,45.0656,7.687
2006,Turin,Skating,Short Track S.,BUL,500m,W,Silver,Bulgaria,45.0656,7.687
2006,Turin,Bobsleigh,Bobsleigh,CAN,two-man,M,Silver,Canada,45.0656,7.687
2006,Turin,Bobsleigh,Skeleton,CAN,individual,M,Gold,Canada,45.0656,7.687
2006,Turin,Bobsleigh,Skeleton,CAN,individual,M,Silver,Canada,45.0656,7.687
2006,Turin,Bobsleigh,Skeleton,CAN,individual,W,Bronze,Canada,45.0656,7.687
2006,Turin,Curling,Curling,CAN,curling,M,Gold,Canada,45.0656,7.687
2006,Turin,Curling,Curling,CAN,curling,W,Bronze,Canada,45.0656,7.687
2006,Turin,Ice Hockey,Ice Hockey,CAN,ice hockey,W,Gold,Canada,45.0656,7.687
2006,Turin,Skating,Figure skating,CAN,individual,M,Bronze,Canada,45.0656,7.687
2006,Turin,Skating,Short Track S.,CAN,3000m relay,W,Silver,Canada,45.0656,7.687
2006,Turin,Skating,Short Track S.,CAN,5000m relay,M,Silver,Canada,45.0656,7.687
2006,Turin,Skating,Short Track S.,CAN,500m,M,Silver,Canada,45.0656,7.687
2006,Turin,Skating,Short Track S.,CAN,500m,W,Bronze,Canada,45.0656,7.687
2006,Turin,Skating,Speed skating,CAN,1000m,W,Silver,Canada,45.0656,7.687
2006,Turin,Skating,Speed skating,CAN,1500m,W,Gold,Canada,45.0656,7.687
2006,Turin,Skating,Speed skating,CAN,1500m,W,Silver,Canada,45.0656,7.687
2006,Turin,Skating,Speed skating,CAN,3000m,W,Bronze,Canada,45.0656,7.687
2006,Turin,Skating,Speed skating,CAN,5000m,W,Bronze,Canada,45.0656,7.687
2006,Turin,Skating,Speed skating,CAN,5000m,W,Gold,Canada,45.0656,7.687
2006,Turin,Skating,Speed skating,CAN,Team pursuit,M,Silver,Canada,45.0656,7.687
2006,Turin,Skating,Speed skating,CAN,Team pursuit,W,Silver,Canada,45.0656,7.687
2006,Turin,Skiing,Cross Country S,CAN,sprint 1.5km,W,Gold,Canada,45.0656,7.687
2006,Turin,Skiing,Cross Country S,CAN,Team sprint,W,Silver,Canada,45.0656,7.687
2006,Turin,Skiing,Freestyle Ski.,CAN,moguls,W,Gold,Canada,45.0656,7.687
2006,Turin,Skiing,Snowboard,CAN,Snowboard Cross,W,Bronze,Canada,45.0656,7.687
2006,Turin,Skating,Figure skating,CHN,pairs,X,Bronze,China,45.0656,7.687
2006,Turin,Skating,Figure skating,CHN,pairs,X,Silver,China,45.0656,7.687
2006,Turin,Skating,Short Track S.,CHN,1000m,W,Bronze,China,45.0656,7.687
2006,Turin,Skating,Short Track S.,CHN,1000m,W,Silver,China,45.0656,7.687
2006,Turin,Skating,Short Track S.,CHN,1500m,M,Bronze,China,45.0656,7.687
2006,Turin,Skating,Short Track S.,CHN,1500m,W,Bronze,China,45.0656,7.687
2006,Turin,Skating,Short Track S.,CHN,500m,W,Gold,China,45.0656,7.687
2006,Turin,Skating,Speed skating,CHN,500m,W,Bronze,China,45.0656,7.687
2006,Turin,Skating,Speed skating,CHN,500m,W,Silver,China,45.0656,7.687
2006,Turin,Skiing,Freestyle Ski.,CHN,aerials,M,Gold,China,45.0656,7.687
2006,Turin,Skiing,Freestyle Ski.,CHN,aerials,W,Silver,China,45.0656,7.687
2006,Turin,Skiing,Alpine Skiing,CRO,Alpine combined,M,Silver,Croatia,45.0656,7.687
2006,Turin,Skiing,Alpine Skiing,CRO,Alpine combined,W,Gold,Croatia,45.0656,7.687
2006,Turin,Skiing,Alpine Skiing,CRO,super-G,W,Silver,Croatia,45.0656,7.687
2006,Turin,Ice Hockey,Ice Hockey,CZE,ice hockey,M,Bronze,Czech Republic,45.0656,7.687
2006,Turin,Skiing,Cross Country S,CZE,15km,M,Silver,Czech Republic,45.0656,7.687
2006,Turin,Skiing,Cross Country S,CZE,30km,W,Gold,Czech Republic,45.0656,7.687
2006,Turin,Skiing,Cross Country S,CZE,Combined 7.5 + 7.5km mass start,W,Silver,Czech Republic,45.0656,7.687
2006,Turin,Skiing,Cross Country S,EST,10km,W,Gold,Estonia,45.0656,7.687
2006,Turin,Skiing,Cross Country S,EST,15km,M,Gold,Estonia,45.0656,7.687
2006,Turin,Skiing,Cross Country S,EST,Combined 7.5 + 7.5km mass start,W,Gold,Estonia,45.0656,7.687
2006,Turin,Curling,Curling,FIN,curling,M,Silver,Finland,45.0656,7.687
2006,Turin,Ice Hockey,Ice Hockey,FIN,ice hockey,M,Silver,Finland,45.0656,7.687
2006,Turin,Skiing,Alpine Skiing,FIN,giant slalom,W,Silver,Finland,45.0656,7.687
2006,Turin,Skiing,Cross Country S,FIN,Team sprint,W,Bronze,Finland,45.0656,7.687
2006,Turin,Skiing,Freestyle Ski.,FIN,moguls,M,Silver,Finland,45.0656,7.687
2006,Turin,Skiing,Nordic Combined,FIN,Team,M,Bronze,Finland,45.0656,7.687
2006,Turin,Skiing,Ski Jumping,FIN,K120 team (90m),M,Silver,Finland,45.0656,7.687
2006,Turin,Skiing,Ski Jumping,FIN,K90 individual (70m),M,Silver,Finland,45.0656,7.687
2006,Turin,Skiing,Snowboard,FIN,Half-pipe,M,Bronze,Finland,45.0656,7.687
2006,Turin,Biathlon,Biathlon,FRA,12.5km pursuit,M,Gold,France,45.0656,7.687
2006,Turin,Biathlon,Biathlon,FRA,4x6km relay,W,Bronze,France,45.0656,7.687
2006,Turin,Biathlon,Biathlon,FRA,4x7.5km relay,M,Bronze,France,45.0656,7.687
2006,Turin,Biathlon,Biathlon,FRA,7.5km,W,Gold,France,45.0656,7.687
2006,Turin,Skiing,Alpine Skiing,FRA,downhill,M,Gold,France,45.0656,7.687
2006,Turin,Skiing,Alpine Skiing,FRA,giant slalom,M,Silver,France,45.0656,7.687
2006,Turin,Skiing,Cross Country S,FRA,"Sprint 1,5km",M,Silver,France,45.0656,7.687
2006,Turin,Skiing,Freestyle Ski.,FRA,moguls,W,Bronze,France,45.0656,7.687
2006,Turin,Skiing,Snowboard,FRA,Snowboard Cross,M,Bronze,France,45.0656,7.687
2006,Turin,Bobsleigh,Skeleton,GBR,individual,W,Silver,United Kingdom,45.0656,7.687
2006,Turin,Biathlon,Biathlon,GER,10km,M,Gold,Germany,45.0656,7.687
2006,Turin,Biathlon,Biathlon,GER,10km pursuit,W,Gold,Germany,45.0656,7.687
2006,Turin,Biathlon,Biathlon,GER,10km pursuit,W,Silver,Germany,45.0656,7.687
2006,Turin,Biathlon,Biathlon,GER,"12,5km mass start",W,Bronze,Germany,45.0656,7.687
2006,Turin,Biathlon,Biathlon,GER,"12,5km mass start",W,Silver,Germany,45.0656,7.687
2006,Turin,Biathlon,Biathlon,GER,12.5km pursuit,M,Bronze,Germany,45.0656,7.687
2006,Turin,Biathlon,Biathlon,GER,15km,W,Silver,Germany,45.0656,7.687
2006,Turin,Biathlon,Biathlon,GER,15km mass start,M,Gold,Germany,45.0656,7.687
2006,Turin,Biathlon,Biathlon,GER,20km,M,Gold,Germany,45.0656,7.687
2006,Turin,Biathlon,Biathlon,GER,4x6km relay,W,Silver,Germany,45.0656,7.687
2006,Turin,Biathlon,Biathlon,GER,4x7.5km relay,M,Gold,Germany,45.0656,7.687
2006,Turin,Bobsleigh,Bobsleigh,GER,four-man,M,Gold,Germany,45.0656,7.687
2006,Turin,Bobsleigh,Bobsleigh,GER,two-man,M,Gold,Germany,45.0656,7.687
2006,Turin,Bobsleigh,Bobsleigh,GER,two-man,W,Gold,Germany,45.0656,7.687
2006,Turin,Luge,Luge,GER,doubles,X,Silver,Germany,45.0656,7.687
2006,Turin,Luge,Luge,GER,singles,W,Bronze,Germany,45.0656,7.687
2006,Turin,Luge,Luge,GER,singles,W,Gold,Germany,45.0656,7.687
2006,Turin,Luge,Luge,GER,singles,W,Silver,Germany,45.0656,7.687
2006,Turin,Skating,Speed skating,GER,1000m,W,Bronze,Germany,45.0656,7.687
2006,Turin,Skating,Speed skating,GER,5000m,W,Silver,Germany,45.0656,7.687
2006,Turin,Skating,Speed skating,GER,Team pursuit,W,Gold,Germany,45.0656,7.687
2006,Turin,Skiing,Cross Country S,GER,15km,M,Bronze,Germany,45.0656,7.687
2006,Turin,Skiing,Cross Country S,GER,4x10km relay,M,Silver,Germany,45.0656,7.687
2006,Turin,Skiing,Cross Country S,GER,4x5km relay,W,Silver,Germany,45.0656,7.687
2006,Turin,Skiing,Cross Country S,GER,sprint 1.5km,W,Silver,Germany,45.0656,7.687
2006,Turin,Skiing,Nordic Combined,GER,Individual,M,Gold,Germany,45.0656,7.687
2006,Turin,Skiing,Nordic Combined,GER,Individual sprint,M,Bronze,Germany,45.0656,7.687
2006,Turin,Skiing,Nordic Combined,GER,Team,M,Silver,Germany,45.0656,7.687
2006,Turin,Skiing,Snowboard,GER,Giant parallel slalom,W,Silver,Germany,45.0656,7.687
2006,Turin,Bobsleigh,Bobsleigh,ITA,two-man,W,Bronze,Italy,45.0656,7.687
2006,Turin,Luge,Luge,ITA,doubles,X,Bronze,Italy,45.0656,7.687
2006,Turin,Luge,Luge,ITA,singles,M,Gold,Italy,45.0656,7.687
2006,Turin,Skating,Short Track S.,ITA,3000m relay,W,Bronze,Italy,45.0656,7.687
2006,Turin,Skating,Speed skating,ITA,1500m,M,Gold,Italy,45.0656,7.687
2006,Turin,Skating,Speed skating,ITA,5000m,M,Bronze,Italy,45.0656,7.687
2006,Turin,Skating,Speed skating,ITA,Team pursuit,M,Gold,Italy,45.0656,7.687
2006,Turin,Skiing,Cross Country S,ITA,4x10km relay,M,Gold,Italy,45.0656,7.687
2006,Turin,Skiing,Cross Country S,ITA,4x5km relay,W,Bronze,Italy,45.0656,7.687
2006,Turin,Skiing,Cross Country S,ITA,50km,M,Gold,Italy,45.0656,7.687
2006,Turin,Skiing,Cross Country S,ITA,Combined 15 + 15km mass start,M,Bronze,Italy,45.0656,7.687
2006,Turin,Skating,Figure skating,JPN,individual,W,Gold,Japan,45.0656,7.687
2006,Turin,Skating,Short Track S.,KOR,1000m,M,Gold,"Korea, South",45.0656,7.687
2006,Turin,Skating,Short Track S.,KOR,1000m,M,Silver,"Korea, South",45.0656,7.687
2006,Turin,Skating,Short Track S.,KOR,1000m,W,Gold,"Korea, South",45.0656,7.687
2006,Turin,Skating,Short Track S.,KOR,1500m,M,Gold,"Korea, South",45.0656,7.687
2006,Turin,Skating,Short Track S.,KOR,1500m,M,Silver,"Korea, South",45.0656,7.687
2006,Turin,Skating,Short Track S.,KOR,1500m,W,Gold,"Korea, South",45.0656,7.687
2006,Turin,Skating,Short Track S.,KOR,1500m,W,Silver,"Korea, South",45.0656,7.687
2006,Turin,Skating,Short Track S.,KOR,3000m relay,W,Gold,"Korea, South",45.0656,7.687
2006,Turin,Skating,Short Track S.,KOR,5000m relay,M,Gold,"Korea, South",45.0656,7.687
2006,Turin,Skating,Short Track S.,KOR,500m,M,Bronze,"Korea, South",45.0656,7.687
2006,Turin,Skating,Speed skating,KOR,500m,M,Bronze,"Korea, South",45.0656,7.687
2006,Turin,Luge,Luge,LAT,singles,M,Bronze,Latvia,45.0656,7.687
2006,Turin,Skating,Speed skating,NED,10000m,M,Bronze,Netherlands,45.0656,7.687
2006,Turin,Skating,Speed skating,NED,10000m,M,Gold,Netherlands,45.0656,7.687
2006,Turin,Skating,Speed skating,NED,1000m,M,Bronze,Netherlands,45.0656,7.687
2006,Turin,Skating,Speed skating,NED,1000m,W,Gold,Netherlands,45.0656,7.687
2006,Turin,Skating,Speed skating,NED,1500m,W,Bronze,Netherlands,45.0656,7.687
2006,Turin,Skating,Speed skating,NED,3000m,W,Gold,Netherlands,45.0656,7.687
2006,Turin,Skating,Speed skating,NED,3000m,W,Silver,Netherlands,45.0656,7.687
2006,Turin,Skating,Speed skating,NED,5000m,M,Silver,Netherlands,45.0656,7.687
2006,Turin,Skating,Speed skating,NED,Team pursuit,M,Bronze,Netherlands,45.0656,7.687
2006,Turin,Biathlon,Biathlon,NOR,10km,M,Bronze,Norway,45.0656,7.687
2006,Turin,Biathlon,Biathlon,NOR,10km,M,Silver,Norway,45.0656,7.687
2006,Turin,Biathlon,Biathlon,NOR,12.5km pursuit,M,Silver,Norway,45.0656,7.687
2006,Turin,Biathlon,Biathlon,NOR,15km mass start,M,Bronze,Norway,45.0656,7.687
2006,Turin,Biathlon,Biathlon,NOR,20km,M,Bronze,Norway,45.0656,7.687
2006,Turin,Biathlon,Biathlon,NOR,20km,M,Silver,Norway,45.0656,7.687
2006,Turin,Skiing,Alpine Skiing,NOR,super-G,M,Gold,Norway,45.0656,7.687
2006,Turin,Skiing,Cross Country S,NOR,10km,W,Bronze,Norway,45.0656,7.687
2006,Turin,Skiing,Cross Country S,NOR,10km,W,Silver,Norway,45.0656,7.687
2006,Turin,Skiing,Cross Country S,NOR,Combined 15 + 15km mass start,M,Silver,Norway,45.0656,7.687
2006,Turin,Skiing,Cross Country S,NOR,Team sprint,M,Silver,Norway,45.0656,7.687
2006,Turin,Skiing,Freestyle Ski.,NOR,moguls,W,Silver,Norway,45.0656,7.687
2006,Turin,Skiing,Nordic Combined,NOR,Individual,M,Bronze,Norway,45.0656,7.687
2006,Turin,Skiing,Nordic Combined,NOR,Individual sprint,M,Silver,Norway,45.0656,7.687
2006,Turin,Skiing,Ski Jumping,NOR,K120 individual (90m),M,Bronze,Norway,45.0656,7.687
2006,Turin,Skiing,Ski Jumping,NOR,K120 team (90m),M,Bronze,Norway,45.0656,7.687
2006,Turin,Skiing,Ski Jumping,NOR,K90 individual (70m),M,Bronze,Norway,45.0656,7.687
2006,Turin,Skiing,Ski Jumping,NOR,K90 individual (70m),M,Gold,Norway,45.0656,7.687
2006,Turin,Skiing,Snowboard,NOR,Half-pipe,W,Bronze,Norway,45.0656,7.687
2006,Turin,Biathlon,Biathlon,POL,15km mass start,M,Silver,Poland,45.0656,7.687
2006,Turin,Skiing,Cross Country S,POL,30km,W,Bronze,Poland,45.0656,7.687
2006,Turin,Biathlon,Biathlon,RUS,10km pursuit,W,Bronze,Russia,45.0656,7.687
2006,Turin,Biathlon,Biathlon,RUS,15km,W,Bronze,Russia,45.0656,7.687
2006,Turin,Biathlon,Biathlon,RUS,15km,W,Gold,Russia,45.0656,7.687
2006,Turin,Biathlon,Biathlon,RUS,4x6km relay,W,Gold,Russia,45.0656,7.687
2006,Turin,Biathlon,Biathlon,RUS,4x7.5km relay,M,Silver,Russia,45.0656,7.687
2006,Turin,Bobsleigh,Bobsleigh,RUS,four-man,M,Silver,Russia,45.0656,7.687
2006,Turin,Luge,Luge,RUS,singles,M,Silver,Russia,45.0656,7.687
2006,Turin,Skating,Figure skating,RUS,ice dancing,X,Gold,Russia,45.0656,7.687
2006,Turin,Skating,Figure skating,RUS,individual,M,Gold,Russia,45.0656,7.687
2006,Turin,Skating,Figure skating,RUS,individual,W,Bronze,Russia,45.0656,7.687
2006,Turin,Skating,Figure skating,RUS,pairs,X,Gold,Russia,45.0656,7.687
2006,Turin,Skating,Speed skating,RUS,500m,M,Silver,Russia,45.0656,7.687
2006,Turin,Skating,Speed skating,RUS,500m,W,Gold,Russia,45.0656,7.687
2006,Turin,Skating,Speed skating,RUS,Team pursuit,W,Bronze,Russia,45.0656,7.687
2006,Turin,Skiing,Cross Country S,RUS,30km,W,Silver,Russia,45.0656,7.687
2006,Turin,Skiing,Cross Country S,RUS,4x5km relay,W,Gold,Russia,45.0656,7.687
2006,Turin,Skiing,Cross Country S,RUS,50km,M,Silver,Russia,45.0656,7.687
2006,Turin,Skiing,Cross Country S,RUS,Combined 15 + 15km mass start,M,Gold,Russia,45.0656,7.687
2006,Turin,Skiing,Cross Country S,RUS,Combined 7.5 + 7.5km mass start,W,Bronze,Russia,45.0656,7.687
2006,Turin,Skiing,Cross Country S,RUS,sprint 1.5km,W,Bronze,Russia,45.0656,7.687
2006,Turin,Skiing,Cross Country S,RUS,Team sprint,M,Bronze,Russia,45.0656,7.687
2006,Turin,Skiing,Freestyle Ski.,RUS,aerials,M,Bronze,Russia,45.0656,7.687
2006,Turin,Bobsleigh,Bobsleigh,SUI,four-man,M,Bronze,Switzerland,45.0656,7.687
2006,Turin,Bobsleigh,Bobsleigh,SUI,two-man,M,Bronze,Switzerland,45.0656,7.687
2006,Turin,Bobsleigh,Skeleton,SUI,individual,M,Bronze,Switzerland,45.0656,7.687
2006,Turin,Bobsleigh,Skeleton,SUI,individual,W,Gold,Switzerland,45.0656,7.687
2006,Turin,Curling,Curling,SUI,curling,W,Silver,Switzerland,45.0656,7.687
2006,Turin,Skating,Figure skating,SUI,individual,M,Silver,Switzerland,45.0656,7.687
2006,Turin,Skiing,Alpine Skiing,SUI,downhill,M,Bronze,Switzerland,45.0656,7.687
2006,Turin,Skiing,Alpine Skiing,SUI,downhill,W,Silver,Switzerland,45.0656,7.687
2006,Turin,Skiing,Alpine Skiing,SUI,super-G,M,Bronze,Switzerland,45.0656,7.687
2006,Turin,Skiing,Freestyle Ski.,SUI,aerials,W,Gold,Switzerland,45.0656,7.687
